frame,ego70_pcd_num_points,ego70_pcd_mean_range,ego70_pcd_max_range,ego70_pcd_std_range,ego70_pcd_near_20m,ego70_pcd_mid_20_50m,ego70_pcd_far_50_80m,ego70_pcd_very_far_80m,ego70_pcd_front_points,ego70_pcd_back_points,ego70_pcd_left_points,ego70_pcd_right_points,ego70_pcd_front_far_30m,ego70_pcd_front_far_50m,ego70_pcd_density_0_20,ego70_pcd_density_20_50,ego70_pcd_density_50_80
537,54501,12.741233825683594,73.47506713867188,11.661820411682129,46769,6298,1434,0,26553,27948,27198,27303,2395,642,37.21758766732427,0.9546265062788161,0.11704009661219379
538,54589,12.738862037658691,73.33941650390625,11.649274826049805,46782,6373,1434,0,26550,28039,27342,27247,2401,606,37.227932738625235,0.9659947164996657,0.11704009661219379
539,54537,12.75703239440918,73.16863250732422,11.656981468200684,46676,6473,1388,0,26531,28006,27280,27257,2457,564,37.14358061878654,0.9811523301274653,0.11328567231361575
540,54518,12.727096557617188,73.39881134033203,11.603193283081055,46604,6575,1339,0,26610,27908,27269,27249,2485,532,37.08628483927345,0.9966130960278209,0.1092863942564348
541,54396,12.764009475708008,73.67819213867188,11.66070556640625,46170,6808,1418,0,26508,27888,27225,27171,2500,562,36.74091861276404,1.0319303357805938,0.11573420989964492
542,54432,12.756800651550293,73.83096313476562,11.663774490356445,46067,6957,1408,0,26380,28052,27190,27242,2530,542,36.65895381707171,1.054515180086015,0.11491803070430186
543,54218,12.74124526977539,73.99523162841797,11.608241081237793,45879,6993,1346,0,26285,27933,27133,27085,2580,484,36.50934817056533,1.059971920992023,0.10985771969317493
544,54262,12.800765991210938,74.57721710205078,11.710456848144531,45781,7068,1413,0,26288,27974,27199,27063,2646,516,36.4313622484503,1.0713401312128727,0.11532612030197338
545,54219,12.80329418182373,75.12069702148438,11.714401245117188,45658,7101,1460,0,26159,28060,27209,27010,2678,503,36.333481958448786,1.0763421437100464,0.11916216252008574
546,54324,12.803887367248535,75.92225646972656,11.74456787109375,45747,7126,1451,0,26211,28113,27224,27100,2717,494,36.40430590812468,1.0801315471169963,0.118427601244277
547,54091,12.857138633728027,76.7027359008789,11.793169021606445,45373,7356,1362,0,26058,28033,27150,26941,2821,430,36.106686164542836,1.1149940584609355,0.11116360640572381
548,54202,12.884202003479004,77.30811309814453,11.805220603942871,45417,7427,1358,0,26067,28135,27209,26993,2835,438,36.14170025202305,1.125755964136673,0.11083713472758659
549,54169,12.931900978088379,76.64805603027344,11.871355056762695,45226,7570,1373,0,26083,28086,27137,27032,2885,447,35.98970728137029,1.1474313516244263,0.11206140352060118
550,54142,12.97384262084961,78.58592224121094,11.906846046447754,45114,7656,1372,0,26014,28128,27134,27008,2933,437,35.90058051323883,1.1604668993443341,0.11197978560106688
551,54131,12.983772277832031,78.99964141845703,11.911654472351074,45076,7721,1334,0,25947,28184,27143,26988,2992,451,35.87034107405137,1.1703193482024037,0.10887830465876328
552,54014,12.945034980773926,79.59162902832031,11.853482246398926,44963,7772,1279,0,25868,28146,27117,26897,2953,402,35.78041853120445,1.1780497311525815,0.10438931908437647
553,53905,12.975720405578613,80.14273071289062,11.905409812927246,44700,7946,1258,1,25770,28135,26911,26994,3022,405,35.57112978103861,1.2044239788649527,0.10267534277415606
554,53860,12.98231029510498,77.44612884521484,11.873515129089355,44510,8153,1197,0,25750,28110,26968,26892,3037,360,35.41993258510131,1.2358002390744978,0.09769664968256345
555,53757,13.00369930267334,80.54015350341797,11.900505065917969,44395,8197,1164,1,25612,28145,26913,26844,3003,340,35.32841849282347,1.2424695890707296,0.09500325833793137
556,53835,13.039965629577637,78.31145477294922,11.89942455291748,44379,8307,1149,0,25689,28146,26874,26961,3056,349,35.315686097376116,1.2591429640613092,0.09377898954491679
557,53709,12.965173721313477,77.06890869140625,11.7404203414917,44258,8364,1087,0,25592,28117,26766,26943,2948,337,35.219397356805516,1.267782803829155,0.08871867853378985
558,53650,12.969637870788574,75.18376159667969,11.712692260742188,44053,8525,1072,0,25685,27965,26777,26873,2943,344,35.05626354013633,1.2921865617699122,0.08749440974077528
559,53588,13.054337501525879,75.60646057128906,11.734522819519043,43845,8678,1065,0,25674,27914,26680,26908,2913,349,34.89074239932076,1.3153777106204456,0.08692308430403514
560,53423,13.010666847229004,74.5420150756836,11.583175659179688,43739,8676,1008,0,25642,27781,26579,26844,2860,339,34.80639027948205,1.3150745583478896,0.08227086289057974
561,53591,13.0659761428833,76.5496597290039,11.551639556884766,43671,8916,1004,0,25818,27773,26591,27000,2898,338,34.75227759883081,1.3514528310546086,0.08194439121244251
562,53393,13.107858657836914,78.5882339477539,11.504782676696777,43321,9118,954,0,25856,27537,26418,26975,2878,335,34.47375644841999,1.3820712105827635,0.07786349523572725
563,53470,13.134175300598145,78.4407958984375,11.444616317749023,43226,9316,928,0,25978,27492,26519,26951,2886,340,34.39815785045134,1.4120832855658068,0.07574142932783531
564,53363,13.133805274963379,77.63224792480469,11.381442070007324,43148,9326,889,0,26025,27338,26484,26879,2828,338,34.3360874226455,1.4135990469285866,0.07255833046599741
565,53408,13.242794036865234,77.35638427734375,11.440742492675781,42957,9561,890,0,26083,27325,26559,26849,2832,340,34.18409445199274,1.4492194389539157,0.07263994838553171
566,53476,13.285630226135254,77.32645416259766,11.399343490600586,42750,9851,875,0,26249,27227,26500,26976,2836,349,34.01936908589263,1.4931765184745343,0.07141567959251714
567,53370,13.309991836547852,78.61036682128906,11.354645729064941,42568,9951,851,0,26283,27087,26562,26808,2774,345,33.87453808767901,1.5083341321023338,0.06945684952369381
568,53356,13.225424766540527,77.38935852050781,11.08820629119873,42752,9849,755,0,26444,26912,26525,26831,2636,296,34.02096063532355,1.4928733662019784,0.0616215292484005
569,53327,13.171338081359863,78.12650299072266,10.850260734558105,42803,9861,663,0,26424,26903,26658,26669,2517,268,34.061545145811984,1.4946922798373143,0.054112680651244416
570,53077,13.117517471313477,77.15843963623047,10.748727798461914,42648,9762,667,0,26266,26811,26481,26596,2418,261,33.93820006491576,1.4796862423457928,0.05443915232938164
571,53088,13.081890106201172,80.43413543701172,10.663932800292969,42782,9652,652,2,26325,26763,26484,26604,2327,267,34.04483387678733,1.4630128673552132,0.05321488353636705
572,53158,13.04778003692627,80.33678436279297,10.550090789794922,42794,9749,614,1,26365,26793,26451,26707,2200,268,34.05438317337285,1.4777157525741789,0.05011340259406345
573,52995,13.077153205871582,80.56639099121094,10.605515480041504,42780,9587,627,1,26234,26761,26369,26626,1915,258,34.04324232735641,1.4531604184971434,0.05117443554800942
574,52929,13.050695419311523,79.35037994384766,10.542664527893066,42892,9431,606,0,26170,26759,26334,26595,1808,280,34.132369095487874,1.429514541237776,0.04946045923778901
575,52977,13.030303955078125,79.82230377197266,10.514846801757812,43018,9356,603,0,26125,26852,26353,26624,1681,285,34.23263670963577,1.4181463310169264,0.049215605479186096
576,52934,13.008118629455566,77.1934585571289,10.453694343566895,43227,9093,614,0,26243,26691,26401,26533,1574,295,34.3989536251668,1.3782818071758136,0.05011340259406345
577,52808,12.943214416503906,79.25704193115234,10.342878341674805,43336,8875,597,0,26246,26562,26265,26543,1463,276,34.48569306915188,1.3452382094672106,0.04872589796198026
578,52834,12.980142593383789,78.98271179199219,10.378949165344238,43345,8900,589,0,26225,26609,26233,26601,1420,260,34.492855041591014,1.3490276128741605,0.04807295460570582
579,52894,12.956905364990234,78.72090911865234,10.313292503356934,43324,9022,548,0,26333,26561,26276,26618,1400,221,34.47614377256637,1.367519901500076,0.04472661990479931
580,52990,12.964221954345703,80.02818298339844,10.333454132080078,43471,8952,566,1,26310,26680,26395,26595,1455,228,34.59312265573891,1.3569095719606163,0.0461957424564168
581,52889,12.941436767578125,79.3724594116211,10.319737434387207,43490,8839,560,0,26296,26593,26338,26551,1447,225,34.608242375332644,1.3397814685612028,0.045706034939210965
582,52889,12.910418510437012,80.10603332519531,10.297442436218262,43520,8815,552,2,26395,26494,26346,26543,1386,225,34.632115616796426,1.336143641290531,0.04505309158293652
583,52864,12.897144317626953,78.8133316040039,10.255411148071289,43557,8757,550,0,26361,26503,26322,26542,1344,213,34.661559281268424,1.3273522253864072,0.04488985574386791
584,52951,12.862889289855957,79.17037200927734,10.276288032531738,43709,8690,552,0,26440,26511,26466,26485,1258,194,34.78251703801826,1.3171966242557815,0.04505309158293652
585,53196,12.895584106445312,75.48731231689453,10.413387298583984,43919,8681,596,0,26581,26615,26555,26641,1254,227,34.94962972826475,1.3158324390292795,0.04864428004244596
586,53178,12.930896759033203,76.4261703491211,10.510878562927246,43779,8780,619,0,26689,26489,26537,26641,1281,259,34.838221268100426,1.330838476520801,0.05052149219173498
587,53231,12.95710563659668,77.53876495361328,10.67194938659668,43914,8621,696,0,26807,26424,26534,26697,1286,313,34.94565085468746,1.3067378708525998,0.056806071995876485
588,53101,12.962825775146484,78.57769775390625,10.724687576293945,43882,8521,698,0,26707,26394,26466,26635,1303,339,34.920186063792755,1.2915802572248003,0.056969307834945096
589,53270,12.962824821472168,77.20983123779297,10.825342178344727,44223,8304,743,0,26857,26413,26625,26645,1327,381,35.19154524176444,1.2586882356524751,0.06064211421398884
590,53228,12.92324161529541,75.74615478515625,10.800475120544434,44492,8021,715,0,26937,26291,26642,26586,1321,391,35.405608640223036,1.2157921890858023,0.05835681246702829
591,53322,12.919336318969727,75.48609924316406,10.845080375671387,44712,7891,719,0,27040,26282,26665,26657,1306,392,35.58067907762412,1.196087291369663,0.05868328414516551
592,53382,12.891611099243164,75.57594299316406,10.868387222290039,44938,7689,755,0,27112,26270,26653,26729,1311,427,35.76052416331796,1.1654689118415078,0.0616215292484005
593,53440,12.816768646240234,74.94902038574219,10.802431106567383,45142,7530,768,0,27279,26161,26786,26654,1329,429,35.9228622052717,1.1413683061733066,0.06268256220234647
594,53350,12.760238647460938,79.61309814453125,10.773584365844727,45354,7215,781,0,27224,26126,26652,26698,1325,437,36.0915664449491,1.093621823245738,0.06374359515629244
595,53601,12.825342178344727,78.3902587890625,10.92112922668457,45625,7139,837,0,27504,26097,26846,26755,1366,466,36.30722139283862,1.0821020368886103,0.06831419865021353
596,53737,12.789819717407227,77.87444305419922,10.953317642211914,45909,6939,889,0,27606,26131,27012,26725,1340,483,36.533221412029114,1.0517868096330112,0.07255833046599741
597,53818,12.782295227050781,77.95367431640625,11.016135215759277,46108,6765,945,0,27646,26172,26919,26899,1289,497,36.69158058040555,1.02541256192064,0.0771289339599185
598,53673,12.727602005004883,76.88307189941406,10.976330757141113,46091,6619,963,0,27495,26178,26943,26730,1304,503,36.67805241024274,1.0032824460240526,0.07859805651153601
599,53923,12.67074966430664,76.8660659790039,10.921066284179688,46482,6470,971,0,27556,26367,27108,26815,1301,508,36.9892003239874,0.9806976017186313,0.07925099986781045
600,54055,12.616219520568848,76.31012725830078,10.902864456176758,46777,6281,997,0,27607,26448,27141,26914,1343,524,37.22395386504794,0.9520497119620901,0.08137306577570239
601,54094,12.600032806396484,74.40609741210938,10.931607246398926,46950,6092,1052,0,27599,26495,27173,26921,1364,533,37.36162289082243,0.923401822205549,0.08586205135008917
602,54186,12.54736328125,72.91445922851562,10.890494346618652,47150,5932,1104,0,27621,26565,27219,26967,1325,540,37.52077783391432,0.8991496404010697,0.09010618316587304
603,54321,12.549015045166016,74.58629608154297,10.889245986938477,47261,5894,1166,0,27571,26750,27340,26981,1368,558,37.609108827330324,0.8933897472225059,0.09516649417699997
604,54336,12.515275001525879,73.16424560546875,10.881531715393066,47337,5793,1206,0,27596,26740,27295,27041,1393,570,37.66958770570525,0.8780805574584283,0.09843121095837219
605,54472,12.480340003967285,73.2603530883789,10.873865127563477,47542,5621,1309,0,27596,26876,27419,27053,1429,593,37.83272152237444,0.852009462018613,0.10683785667040564
606,55438,10.473114013671875,73.34050750732422,9.891462326049805,50658,3775,1005,0,27454,27984,28267,27171,1290,485,40.31235553574617,0.5721999144494333,0.08202600913197683
607,55383,10.484556198120117,73.45286560058594,9.869254112243652,50652,3747,984,0,27384,27999,28227,27156,1351,465,40.30758088745341,0.5679557826336494,0.08031203282175642
608,55332,10.511775970458984,73.66171264648438,9.894624710083008,50579,3756,997,0,27377,27955,28165,27167,1384,464,40.24948933322487,0.5693199678601514,0.08137306577570239
609,55461,10.502758979797363,74.04200744628906,9.86508560180664,50732,3702,1027,0,27469,27992,28283,27178,1407,474,40.37124286469017,0.5611348565011396,0.08382160336173154
610,55488,10.518312454223633,73.95193481445312,9.882895469665527,50681,3781,1026,0,27473,28015,28255,27233,1501,458,40.33065835420174,0.5731093712671013,0.08373998544219724
611,55294,10.525860786437988,74.76862335205078,9.955838203430176,50465,3759,1070,0,27375,27919,28212,27082,1539,448,40.15877101566249,0.5697746962689854,0.08733117390170667
612,55331,10.488950729370117,75.07535552978516,9.903690338134766,50506,3791,1034,0,27370,27961,28142,27189,1587,446,40.191397778996325,0.5746251326298812,0.08439292879847168
613,55350,10.489714622497559,75.47466278076172,9.884137153625488,50419,3931,1000,0,27391,27959,28231,27119,1583,418,40.122165378751355,0.5958457917088006,0.0816179195343053
614,55356,10.48258113861084,75.76968383789062,9.828617095947266,50385,4008,963,0,27329,28027,28148,27208,1584,417,40.09510903842573,0.6075171542022062,0.07859805651153601
615,55346,10.497284889221191,76.24091339111328,9.894998550415039,50327,4037,982,0,27287,28059,28152,27194,1673,420,40.04895410492908,0.6119128621542681,0.0801487969826878
616,55436,10.489147186279297,76.19466400146484,9.847095489501953,50429,4059,948,0,27377,28059,28150,27286,1715,413,40.130123125905946,0.615247537152384,0.07737378771852142
617,55292,10.495621681213379,77.11885070800781,9.858888626098633,50288,4047,957,0,27305,27987,28176,27116,1718,414,40.01791889102616,0.6134286235170481,0.07810834899433017
618,55380,10.510048866271973,77.24956512451172,9.828333854675293,50289,4176,915,0,27312,28068,28195,27185,1776,392,40.01871466574162,0.6329819450969095,0.07468039637388935
619,55310,10.562480926513672,77.61890411376953,9.89181137084961,50155,4219,936,0,27243,28067,28144,27166,1809,413,39.91208085387005,0.6394997189568633,0.07639437268410976
620,55268,10.546624183654785,78.0129623413086,9.845701217651367,50101,4259,908,0,27271,27997,28133,27135,1807,415,39.86910901923524,0.6455627644079831,0.0741090709371492
621,55253,10.55346393585205,78.13011169433594,9.80928897857666,50096,4268,889,0,27219,28034,28097,27156,1829,406,39.86513014565794,0.646926949634485,0.07255833046599741
622,55226,10.543663024902344,78.27543640136719,9.749101638793945,50075,4299,852,0,27086,28140,28046,27180,1824,384,39.848418876633296,0.6516258098591029,0.06953846744322811
623,55284,10.537901878356934,78.78179168701172,9.70448112487793,50061,4417,806,0,27194,28090,28136,27148,1854,355,39.837278030616865,0.6695117939399065,0.06578404314465007
624,55193,10.543203353881836,79.32197570800781,9.698138236999512,49875,4537,781,0,27095,28098,28068,27125,1919,340,39.6892639335414,0.6877009302932658,0.06374359515629244
625,55213,10.599716186523438,79.54054260253906,9.756880760192871,49792,4638,783,0,27092,28121,28002,27211,2002,350,39.62321463215826,0.7030101200573434,0.06390683099536106
626,55150,10.6110200881958,78.45179748535156,9.803680419921875,49727,4635,788,0,27104,28046,28087,27063,2026,357,39.5714892756534,0.7025553916485094,0.06431492059303258
627,55179,10.591781616210938,78.85184478759766,9.711668968200684,49695,4771,713,0,27062,28117,28104,27075,2027,312,39.546024484758696,0.7231697461823169,0.05819357662795968
628,55111,10.587327003479004,79.26249694824219,9.643659591674805,49642,4779,690,0,27016,28095,28006,27105,2045,312,39.50384842483934,0.7243823552725408,0.05631636447867066
629,55074,10.57641315460205,77.19535064697266,9.594480514526367,49615,4800,659,0,26964,28110,28045,27029,2125,313,39.482362507521934,0.7275654541343787,0.053786208973107194
630,55230,10.594422340393066,77.55826568603516,9.62049674987793,49738,4832,660,0,27014,28216,28146,27084,2182,317,39.580242797523454,0.7324158904952746,0.053867826892641496
631,55001,10.571919441223145,79.1680908203125,9.547407150268555,49471,4909,621,0,26792,28209,27957,27044,2211,287,39.36777094849577,0.7440872529886803,0.05068472803080359
